Analysis,Index,Sides,AccrualTime,FollowUpTime,Alpha,RefSurvival,SurvCurve1Form,SurvCurve2Form,HazardRatio,Weight1,Weight2,NTotal,NSubInterval,LossExpHazard1,LossExpHazard2,Power,Error,Info,hazard_rate
TwoSampleSurvival,597,2,25,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.944,,,4.5
TwoSampleSurvival,598,2,25,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.934,,,4.5
TwoSampleSurvival,599,2,25,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.923,,,4.5
TwoSampleSurvival,600,2,25,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.912,,,4.5
TwoSampleSurvival,601,2,25,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.898,,,4.5
TwoSampleSurvival,602,2,25,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.884,,,4.5
TwoSampleSurvival,603,2,25,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.868,,,4.5
TwoSampleSurvival,604,2,25,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.850,,,4.5
TwoSampleSurvival,605,2,25,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.832,,,4.5
TwoSampleSurvival,606,2,25,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.967,,,4.5
TwoSampleSurvival,607,2,25,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.960,,,4.5
TwoSampleSurvival,608,2,25,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.953,,,4.5
TwoSampleSurvival,609,2,25,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.944,,,4.5
TwoSampleSurvival,610,2,25,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.935,,,4.5
TwoSampleSurvival,611,2,25,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.924,,,4.5
TwoSampleSurvival,612,2,25,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.911,,,4.5
TwoSampleSurvival,613,2,25,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.898,,,4.5
TwoSampleSurvival,614,2,25,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.883,,,4.5
TwoSampleSurvival,615,2,25,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.867,,,4.5
TwoSampleSurvival,616,2,25,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.849,,,4.5
TwoSampleSurvival,617,2,26,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.906,,,4.5
TwoSampleSurvival,618,2,26,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.893,,,4.5
TwoSampleSurvival,619,2,26,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.880,,,4.5
TwoSampleSurvival,620,2,26,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.865,,,4.5
TwoSampleSurvival,621,2,26,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.849,,,4.5
TwoSampleSurvival,622,2,26,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.833,,,4.5
TwoSampleSurvival,623,2,26,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.815,,,4.5
TwoSampleSurvival,624,2,26,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.796,,,4.5
TwoSampleSurvival,625,2,26,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.776,,,4.5
TwoSampleSurvival,626,2,26,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.755,,,4.5
TwoSampleSurvival,627,2,26,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.733,,,4.5
TwoSampleSurvival,628,2,26,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.921,,,4.5
TwoSampleSurvival,629,2,26,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.910,,,4.5
TwoSampleSurvival,630,2,26,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.898,,,4.5
TwoSampleSurvival,631,2,26,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.885,,,4.5
TwoSampleSurvival,632,2,26,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.870,,,4.5
TwoSampleSurvival,633,2,26,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.854,,,4.5
TwoSampleSurvival,634,2,26,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.837,,,4.5
TwoSampleSurvival,635,2,26,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.819,,,4.5
TwoSampleSurvival,636,2,26,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.800,,,4.5
TwoSampleSurvival,637,2,26,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.780,,,4.5
TwoSampleSurvival,638,2,26,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.758,,,4.5
TwoSampleSurvival,639,2,26,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.935,,,4.5
TwoSampleSurvival,640,2,26,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.925,,,4.5
TwoSampleSurvival,641,2,26,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.914,,,4.5
TwoSampleSurvival,642,2,26,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.901,,,4.5
TwoSampleSurvival,643,2,26,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.888,,,4.5
TwoSampleSurvival,644,2,26,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.873,,,4.5
TwoSampleSurvival,645,2,26,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.857,,,4.5
TwoSampleSurvival,646,2,26,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.840,,,4.5
TwoSampleSurvival,647,2,26,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.822,,,4.5
TwoSampleSurvival,648,2,26,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.802,,,4.5
TwoSampleSurvival,649,2,26,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.781,,,4.5
TwoSampleSurvival,650,2,26,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.946,,,4.5
TwoSampleSurvival,651,2,26,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.937,,,4.5
TwoSampleSurvival,652,2,26,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.927,,,4.5
TwoSampleSurvival,653,2,26,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.916,,,4.5
TwoSampleSurvival,654,2,26,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.904,,,4.5
TwoSampleSurvival,655,2,26,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.890,,,4.5
TwoSampleSurvival,656,2,26,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.875,,,4.5
TwoSampleSurvival,657,2,26,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.859,,,4.5
TwoSampleSurvival,658,2,26,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.842,,,4.5
TwoSampleSurvival,659,2,26,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.823,,,4.5
TwoSampleSurvival,660,2,26,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.803,,,4.5
TwoSampleSurvival,661,2,26,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.955,,,4.5
TwoSampleSurvival,662,2,26,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.948,,,4.5
TwoSampleSurvival,663,2,26,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.939,,,4.5
TwoSampleSurvival,664,2,26,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.929,,,4.5
TwoSampleSurvival,665,2,26,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.917,,,4.5
TwoSampleSurvival,666,2,26,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.905,,,4.5
TwoSampleSurvival,667,2,26,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.891,,,4.5
TwoSampleSurvival,668,2,26,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.876,,,4.5
TwoSampleSurvival,669,2,26,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.860,,,4.5
TwoSampleSurvival,670,2,26,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.842,,,4.5
TwoSampleSurvival,671,2,26,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.823,,,4.5
TwoSampleSurvival,672,2,26,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.963,,,4.5
TwoSampleSurvival,673,2,26,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.956,,,4.5
TwoSampleSurvival,674,2,26,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.948,,,4.5
TwoSampleSurvival,675,2,26,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.939,,,4.5
TwoSampleSurvival,676,2,26,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.929,,,4.5
TwoSampleSurvival,677,2,26,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.918,,,4.5
TwoSampleSurvival,678,2,26,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.905,,,4.5
TwoSampleSurvival,679,2,26,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.891,,,4.5
TwoSampleSurvival,680,2,26,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.876,,,4.5
TwoSampleSurvival,681,2,26,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.859,,,4.5
TwoSampleSurvival,682,2,26,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.840,,,4.5
TwoSampleSurvival,683,2,26,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.970,,,4.5
TwoSampleSurvival,684,2,26,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.964,,,4.5
TwoSampleSurvival,685,2,26,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.957,,,4.5
TwoSampleSurvival,686,2,26,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.949,,,4.5
TwoSampleSurvival,687,2,26,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.940,,,4.5
TwoSampleSurvival,688,2,26,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.929,,,4.5
TwoSampleSurvival,689,2,26,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.917,,,4.5
TwoSampleSurvival,690,2,26,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.904,,,4.5
TwoSampleSurvival,691,2,26,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.890,,,4.5
TwoSampleSurvival,692,2,26,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.874,,,4.5
TwoSampleSurvival,693,2,26,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.857,,,4.5
TwoSampleSurvival,694,2,27,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.914,,,4.5
TwoSampleSurvival,695,2,27,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.902,,,4.5
TwoSampleSurvival,696,2,27,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.889,,,4.5
TwoSampleSurvival,697,2,27,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.875,,,4.5
TwoSampleSurvival,698,2,27,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.860,,,4.5
TwoSampleSurvival,699,2,27,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.844,,,4.5
TwoSampleSurvival,700,2,27,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.826,,,4.5
TwoSampleSurvival,701,2,27,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.808,,,4.5
TwoSampleSurvival,702,2,27,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.788,,,4.5
TwoSampleSurvival,703,2,27,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.767,,,4.5
TwoSampleSurvival,704,2,27,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.746,,,4.5
TwoSampleSurvival,705,2,27,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.928,,,4.5
TwoSampleSurvival,706,2,27,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.918,,,4.5
TwoSampleSurvival,707,2,27,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.906,,,4.5
TwoSampleSurvival,708,2,27,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.893,,,4.5
TwoSampleSurvival,709,2,27,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.879,,,4.5
TwoSampleSurvival,710,2,27,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.864,,,4.5
TwoSampleSurvival,711,2,27,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.848,,,4.5
TwoSampleSurvival,712,2,27,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.830,,,4.5
TwoSampleSurvival,713,2,27,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.811,,,4.5
TwoSampleSurvival,714,2,27,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.791,,,4.5
TwoSampleSurvival,715,2,27,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.770,,,4.5
TwoSampleSurvival,716,2,27,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.941,,,4.5
TwoSampleSurvival,717,2,27,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.931,,,4.5
TwoSampleSurvival,718,2,27,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.921,,,4.5
TwoSampleSurvival,719,2,27,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.909,,,4.5
TwoSampleSurvival,720,2,27,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.896,,,4.5
TwoSampleSurvival,721,2,27,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.882,,,4.5
TwoSampleSurvival,722,2,27,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.867,,,4.5
TwoSampleSurvival,723,2,27,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.850,,,4.5
TwoSampleSurvival,724,2,27,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.832,,,4.5
TwoSampleSurvival,725,2,27,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.813,,,4.5
TwoSampleSurvival,726,2,27,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.792,,,4.5
TwoSampleSurvival,727,2,27,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.951,,,4.5
TwoSampleSurvival,728,2,27,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.943,,,4.5
TwoSampleSurvival,729,2,27,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.933,,,4.5
TwoSampleSurvival,730,2,27,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.923,,,4.5
TwoSampleSurvival,731,2,27,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.911,,,4.5
TwoSampleSurvival,732,2,27,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.898,,,4.5
TwoSampleSurvival,733,2,27,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.883,,,4.5
TwoSampleSurvival,734,2,27,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.868,,,4.5
TwoSampleSurvival,735,2,27,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.851,,,4.5
TwoSampleSurvival,736,2,27,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.833,,,4.5
TwoSampleSurvival,737,2,27,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.813,,,4.5
TwoSampleSurvival,738,2,27,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.960,,,4.5
TwoSampleSurvival,739,2,27,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.952,,,4.5
TwoSampleSurvival,740,2,27,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.944,,,4.5
TwoSampleSurvival,741,2,27,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.934,,,4.5
TwoSampleSurvival,742,2,27,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.924,,,4.5
TwoSampleSurvival,743,2,27,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.912,,,4.5
TwoSampleSurvival,744,2,27,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.898,,,4.5
TwoSampleSurvival,745,2,27,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.884,,,4.5
TwoSampleSurvival,746,2,27,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.868,,,4.5
TwoSampleSurvival,747,2,27,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.850,,,4.5
TwoSampleSurvival,748,2,27,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.832,,,4.5
TwoSampleSurvival,749,2,27,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.967,,,4.5
TwoSampleSurvival,750,2,27,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.960,,,4.5
TwoSampleSurvival,751,2,27,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.953,,,4.5
TwoSampleSurvival,752,2,27,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.944,,,4.5
TwoSampleSurvival,753,2,27,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.935,,,4.5
TwoSampleSurvival,754,2,27,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.924,,,4.5
TwoSampleSurvival,755,2,27,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.912,,,4.5
TwoSampleSurvival,756,2,27,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.898,,,4.5
TwoSampleSurvival,757,2,27,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.883,,,4.5
TwoSampleSurvival,758,2,27,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.867,,,4.5
TwoSampleSurvival,759,2,27,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.849,,,4.5
TwoSampleSurvival,760,2,27,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.973,,,4.5
TwoSampleSurvival,761,2,27,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.967,,,4.5
TwoSampleSurvival,762,2,27,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.960,,,4.5
TwoSampleSurvival,763,2,27,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.953,,,4.5
TwoSampleSurvival,764,2,27,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.944,,,4.5
TwoSampleSurvival,765,2,27,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.934,,,4.5
TwoSampleSurvival,766,2,27,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.923,,,4.5
TwoSampleSurvival,767,2,27,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.911,,,4.5
TwoSampleSurvival,768,2,27,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.897,,,4.5
TwoSampleSurvival,769,2,27,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.881,,,4.5
TwoSampleSurvival,770,2,27,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.864,,,4.5
TwoSampleSurvival,771,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.921,,,4.5
TwoSampleSurvival,772,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.910,,,4.5
TwoSampleSurvival,773,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.898,,,4.5
TwoSampleSurvival,774,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.885,,,4.5
TwoSampleSurvival,775,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.870,,,4.5
TwoSampleSurvival,776,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,9900,12,0,0,0.854,,,4.5
TwoSampleSurvival,777,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,9900,12,0,0,0.837,,,4.5
TwoSampleSurvival,778,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,9900,12,0,0,0.819,,,4.5
TwoSampleSurvival,779,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,9900,12,0,0,0.800,,,4.5
TwoSampleSurvival,780,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,9900,12,0,0,0.780,,,4.5
TwoSampleSurvival,781,2,28,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,9900,12,0,0,0.758,,,4.5
TwoSampleSurvival,782,2,28,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,9900,12,0,0,0.935,,,4.5
TwoSampleSurvival,783,2,28,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,9900,12,0,0,0.925,,,4.5
TwoSampleSurvival,784,2,28,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,9900,12,0,0,0.914,,,4.5
TwoSampleSurvival,785,2,28,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,9900,12,0,0,0.901,,,4.5
TwoSampleSurvival,786,2,28,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,9900,12,0,0,0.888,,,4.5
