Analysis,Index,Sides,AccrualTime,FollowUpTime,Alpha,RefSurvival,SurvCurve1Form,SurvCurve2Form,HazardRatio,Weight1,Weight2,NominalPower,NSubInterval,LossExpHazard1,LossExpHazard2,Power,NTotal,Error,Info,hazard_rate
TwoSampleSurvival,967,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,12714,,,4
TwoSampleSurvival,968,2,30,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,13396,,,4
TwoSampleSurvival,969,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,7946,,,4
TwoSampleSurvival,970,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,8298,,,4
TwoSampleSurvival,971,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,8674,,,4
TwoSampleSurvival,972,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,9074,,,4
TwoSampleSurvival,973,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,9500,,,4
TwoSampleSurvival,974,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,9956,,,4
TwoSampleSurvival,975,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,10444,,,4
TwoSampleSurvival,976,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,10968,,,4
TwoSampleSurvival,977,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,11530,,,4
TwoSampleSurvival,978,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,12136,,,4
TwoSampleSurvival,979,2,30,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,12786,,,4
TwoSampleSurvival,980,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,7600,,,4
TwoSampleSurvival,981,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,7936,,,4
TwoSampleSurvival,982,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,8296,,,4
TwoSampleSurvival,983,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,8678,,,4
TwoSampleSurvival,984,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,9086,,,4
TwoSampleSurvival,985,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,9524,,,4
TwoSampleSurvival,986,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,9990,,,4
TwoSampleSurvival,987,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,10492,,,4
TwoSampleSurvival,988,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,11030,,,4
TwoSampleSurvival,989,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,11608,,,4
TwoSampleSurvival,990,2,30,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,12230,,,4
TwoSampleSurvival,991,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,7282,,,4
TwoSampleSurvival,992,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,7606,,,4
TwoSampleSurvival,993,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,7950,,,4
TwoSampleSurvival,994,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,8316,,,4
TwoSampleSurvival,995,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,8708,,,4
TwoSampleSurvival,996,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,9126,,,4
TwoSampleSurvival,997,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,9574,,,4
TwoSampleSurvival,998,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,10054,,,4
TwoSampleSurvival,999,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,10570,,,4
TwoSampleSurvival,1000,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,11124,,,4
TwoSampleSurvival,1001,2,30,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,11722,,,4
TwoSampleSurvival,1,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,12938,,,4.5
TwoSampleSurvival,2,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,13510,,,4.5
TwoSampleSurvival,3,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,14122,,,4.5
TwoSampleSurvival,4,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,14772,,,4.5
TwoSampleSurvival,5,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,15466,,,4.5
TwoSampleSurvival,6,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,16208,,,4.5
TwoSampleSurvival,7,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,17002,,,4.5
TwoSampleSurvival,8,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,17854,,,4.5
TwoSampleSurvival,9,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,18768,,,4.5
TwoSampleSurvival,10,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,19750,,,4.5
TwoSampleSurvival,11,2,18,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,20810,,,4.5
TwoSampleSurvival,12,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,11946,,,4.5
TwoSampleSurvival,13,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,12476,,,4.5
TwoSampleSurvival,14,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,13038,,,4.5
TwoSampleSurvival,15,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,13640,,,4.5
TwoSampleSurvival,16,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,14280,,,4.5
TwoSampleSurvival,17,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,14966,,,4.5
TwoSampleSurvival,18,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,15700,,,4.5
TwoSampleSurvival,19,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,16486,,,4.5
TwoSampleSurvival,20,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,17330,,,4.5
TwoSampleSurvival,21,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,18238,,,4.5
TwoSampleSurvival,22,2,18,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,19216,,,4.5
TwoSampleSurvival,23,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,11096,,,4.5
TwoSampleSurvival,24,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,11586,,,4.5
TwoSampleSurvival,25,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,12110,,,4.5
TwoSampleSurvival,26,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,12668,,,4.5
TwoSampleSurvival,27,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,13264,,,4.5
TwoSampleSurvival,28,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,13900,,,4.5
TwoSampleSurvival,29,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,14582,,,4.5
TwoSampleSurvival,30,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,15312,,,4.5
TwoSampleSurvival,31,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,16096,,,4.5
TwoSampleSurvival,32,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,16940,,,4.5
TwoSampleSurvival,33,2,18,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,17848,,,4.5
TwoSampleSurvival,34,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,10358,,,4.5
TwoSampleSurvival,35,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,10816,,,4.5
TwoSampleSurvival,36,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,11304,,,4.5
TwoSampleSurvival,37,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,11826,,,4.5
TwoSampleSurvival,38,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,12382,,,4.5
TwoSampleSurvival,39,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,12976,,,4.5
TwoSampleSurvival,40,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,13612,,,4.5
TwoSampleSurvival,41,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,14294,,,4.5
TwoSampleSurvival,42,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,15026,,,4.5
TwoSampleSurvival,43,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,15814,,,4.5
TwoSampleSurvival,44,2,18,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,16662,,,4.5
TwoSampleSurvival,45,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,9710,,,4.5
TwoSampleSurvival,46,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,10142,,,4.5
TwoSampleSurvival,47,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,10600,,,4.5
TwoSampleSurvival,48,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,11088,,,4.5
TwoSampleSurvival,49,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,11610,,,4.5
TwoSampleSurvival,50,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,12166,,,4.5
TwoSampleSurvival,51,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,12762,,,4.5
TwoSampleSurvival,52,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,13402,,,4.5
TwoSampleSurvival,53,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,14088,,,4.5
TwoSampleSurvival,54,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,14828,,,4.5
TwoSampleSurvival,55,2,18,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,15622,,,4.5
TwoSampleSurvival,56,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,9140,,,4.5
TwoSampleSurvival,57,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,9546,,,4.5
TwoSampleSurvival,58,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,9976,,,4.5
TwoSampleSurvival,59,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,10436,,,4.5
TwoSampleSurvival,60,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,10926,,,4.5
TwoSampleSurvival,61,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,11452,,,4.5
TwoSampleSurvival,62,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,12014,,,4.5
TwoSampleSurvival,63,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,12614,,,4.5
TwoSampleSurvival,64,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,13262,,,4.5
TwoSampleSurvival,65,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,13956,,,4.5
TwoSampleSurvival,66,2,18,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,14706,,,4.5
TwoSampleSurvival,67,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,8632,,,4.5
TwoSampleSurvival,68,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,9016,,,4.5
TwoSampleSurvival,69,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,9422,,,4.5
TwoSampleSurvival,70,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,9856,,,4.5
TwoSampleSurvival,71,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,10320,,,4.5
TwoSampleSurvival,72,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,10816,,,4.5
TwoSampleSurvival,73,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,11346,,,4.5
TwoSampleSurvival,74,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,11914,,,4.5
TwoSampleSurvival,75,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,12526,,,4.5
TwoSampleSurvival,76,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,13182,,,4.5
TwoSampleSurvival,77,2,18,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,13890,,,4.5
TwoSampleSurvival,78,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,12422,,,4.5
TwoSampleSurvival,79,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,12972,,,4.5
TwoSampleSurvival,80,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,13558,,,4.5
TwoSampleSurvival,81,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,14182,,,4.5
TwoSampleSurvival,82,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,14848,,,4.5
TwoSampleSurvival,83,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,15562,,,4.5
TwoSampleSurvival,84,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,16324,,,4.5
TwoSampleSurvival,85,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,17142,,,4.5
TwoSampleSurvival,86,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,18020,,,4.5
TwoSampleSurvival,87,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,18964,,,4.5
TwoSampleSurvival,88,2,19,3,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,19980,,,4.5
TwoSampleSurvival,89,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,11504,,,4.5
TwoSampleSurvival,90,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,12014,,,4.5
TwoSampleSurvival,91,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,12556,,,4.5
TwoSampleSurvival,92,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,13136,,,4.5
TwoSampleSurvival,93,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,13752,,,4.5
TwoSampleSurvival,94,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,14412,,,4.5
TwoSampleSurvival,95,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,15118,,,4.5
TwoSampleSurvival,96,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,15876,,,4.5
TwoSampleSurvival,97,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,16690,,,4.5
TwoSampleSurvival,98,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,17564,,,4.5
TwoSampleSurvival,99,2,19,4,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,18506,,,4.5
TwoSampleSurvival,100,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,10712,,,4.5
TwoSampleSurvival,101,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,11188,,,4.5
TwoSampleSurvival,102,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,11694,,,4.5
TwoSampleSurvival,103,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,12232,,,4.5
TwoSampleSurvival,104,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,12806,,,4.5
TwoSampleSurvival,105,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,13422,,,4.5
TwoSampleSurvival,106,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,14080,,,4.5
TwoSampleSurvival,107,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,14784,,,4.5
TwoSampleSurvival,108,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,15542,,,4.5
TwoSampleSurvival,109,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,16356,,,4.5
TwoSampleSurvival,110,2,19,5,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,17234,,,4.5
TwoSampleSurvival,111,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,10024,,,4.5
TwoSampleSurvival,112,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,10468,,,4.5
TwoSampleSurvival,113,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,10940,,,4.5
TwoSampleSurvival,114,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,11444,,,4.5
TwoSampleSurvival,115,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,11982,,,4.5
TwoSampleSurvival,116,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,12558,,,4.5
TwoSampleSurvival,117,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,13174,,,4.5
TwoSampleSurvival,118,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,13834,,,4.5
TwoSampleSurvival,119,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,14542,,,4.5
TwoSampleSurvival,120,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,15304,,,4.5
TwoSampleSurvival,121,2,19,6,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,16126,,,4.5
TwoSampleSurvival,122,2,19,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,9416,,,4.5
TwoSampleSurvival,123,2,19,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,9834,,,4.5
TwoSampleSurvival,124,2,19,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,10278,,,4.5
TwoSampleSurvival,125,2,19,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,10752,,,4.5
TwoSampleSurvival,126,2,19,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,11258,,,4.5
TwoSampleSurvival,127,2,19,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,11798,,,4.5
TwoSampleSurvival,128,2,19,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,12376,,,4.5
TwoSampleSurvival,129,2,19,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,12996,,,4.5
TwoSampleSurvival,130,2,19,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,13662,,,4.5
TwoSampleSurvival,131,2,19,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,14378,,,4.5
TwoSampleSurvival,132,2,19,7,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,15150,,,4.5
TwoSampleSurvival,133,2,19,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,8878,,,4.5
TwoSampleSurvival,134,2,19,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,9272,,,4.5
TwoSampleSurvival,135,2,19,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,9692,,,4.5
TwoSampleSurvival,136,2,19,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.765,1,1,0.9,12,0,0,0.900,10138,,,4.5
TwoSampleSurvival,137,2,19,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.770,1,1,0.9,12,0,0,0.900,10614,,,4.5
TwoSampleSurvival,138,2,19,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.775,1,1,0.9,12,0,0,0.900,11124,,,4.5
TwoSampleSurvival,139,2,19,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.780,1,1,0.9,12,0,0,0.900,11670,,,4.5
TwoSampleSurvival,140,2,19,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.785,1,1,0.9,12,0,0,0.900,12254,,,4.5
TwoSampleSurvival,141,2,19,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.790,1,1,0.9,12,0,0,0.900,12882,,,4.5
TwoSampleSurvival,142,2,19,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.795,1,1,0.9,12,0,0,0.900,13558,,,4.5
TwoSampleSurvival,143,2,19,8,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.800,1,1,0.9,12,0,0,0.900,14286,,,4.5
TwoSampleSurvival,144,2,19,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.750,1,1,0.9,12,0,0,0.900,8398,,,4.5
TwoSampleSurvival,145,2,19,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.755,1,1,0.9,12,0,0,0.900,8772,,,4.5
TwoSampleSurvival,146,2,19,9,0.05,Treatment,Piecewise Linear,Proportional Hazards,0.760,1,1,0.9,12,0,0,0.900,9168,,,4.5
